,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
393,112150510,,4000.0,4000.0,4000.0, 36 months, 18.06%,144.74,D,D2,Teacher,4 years,RENT,53000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112150510,,car,Car financing,495xx,MI,8.85,0.0,Aug-1995,670.0,674.0,1.0,60.0,32.0,25.0,5.0,2139.0,44.6%,40.0,w,1551.08,1551.08,2636.55,2636.55,2448.92,187.63,0.0,0.0,0.0,Dec-2017,144.74,Jan-2018,Dec-2017,684.0,680.0,0.0,60.0,1.0,Individual,,,,0.0,742.0,111550.0,1.0,23.0,0.0,3.0,13.0,109411.0,107.0,1.0,2.0,1651.0,104.0,4800.0,5.0,0.0,2.0,5.0,4462.0,2661.0,44.6,0.0,0.0,262.0,67.0,2.0,2.0,0.0,2.0,,2.0,,13.0,2.0,2.0,2.0,2.0,37.0,2.0,3.0,2.0,25.0,0.0,0.0,0.0,1.0,66.7,0.0,0.0,0.0,107544.0,111550.0,4800.0,102744.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
394,111812016,,7500.0,7500.0,7500.0, 36 months, 10.91%,245.23,B,B4,Executive Director ,2 years,OWN,140000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111812016,,home_improvement,Home improvement,701xx,LA,18.64,0.0,Jul-2003,660.0,664.0,0.0,56.0,,8.0,0.0,168.0,3%,28.0,w,6598.54,6598.54,1214.79,1214.79,901.46,313.33,0.0,0.0,0.0,Dec-2017,245.23,Jan-2018,Dec-2017,684.0,680.0,0.0,56.0,1.0,Individual,,,,0.0,2436.0,517506.0,0.0,4.0,0.0,1.0,24.0,175919.0,75.0,0.0,2.0,168.0,68.0,5600.0,2.0,0.0,1.0,3.0,64688.0,4932.0,3.3,0.0,0.0,156.0,167.0,20.0,20.0,1.0,22.0,62.0,12.0,56.0,9.0,1.0,1.0,2.0,7.0,11.0,3.0,15.0,1.0,8.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,0.0,517312.0,176087.0,5100.0,158640.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
395,112105987,,4500.0,4500.0,4500.0, 36 months,  7.97%,140.96,A,A5,,,MORTGAGE,59000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112105987,,debt_consolidation,Debt consolidation,370xx,TN,13.78,0.0,Jul-2003,715.0,719.0,0.0,44.0,,14.0,0.0,7455.0,28.3%,32.0,w,3424.92,3424.92,1201.55,1201.55,1075.08,126.47,0.0,0.0,0.0,Dec-2017,140.96,Jan-2018,Dec-2017,694.0,690.0,0.0,44.0,1.0,Individual,,,,0.0,1438.0,229569.0,1.0,5.0,0.0,0.0,90.0,18745.0,157.0,3.0,6.0,5629.0,68.0,26300.0,2.0,0.0,1.0,8.0,16398.0,13958.0,33.2,0.0,0.0,164.0,34.0,4.0,4.0,3.0,4.0,,8.0,,7.0,4.0,6.0,4.0,4.0,21.0,7.0,7.0,6.0,14.0,0.0,0.0,0.0,3.0,78.1,0.0,0.0,0.0,246898.0,26200.0,20900.0,11921.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
396,112389791,,15500.0,15500.0,15500.0, 36 months,  9.93%,499.64,B,B2,Financial Analyst,10+ years,MORTGAGE,90000.0,Not Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112389791,,debt_consolidation,Debt consolidation,227xx,VA,20.63,0.0,Jul-2004,700.0,704.0,0.0,,116.0,14.0,1.0,14149.0,55.9%,38.0,w,0.0,0.0,15564.128333334,15564.13,15500.0,64.13,0.0,0.0,0.0,Jul-2017,15585.51,,Nov-2017,769.0,765.0,0.0,,1.0,Individual,,,,0.0,0.0,293232.0,1.0,6.0,0.0,2.0,17.0,49855.0,59.0,1.0,6.0,6097.0,58.0,25300.0,4.0,1.0,2.0,10.0,20945.0,6351.0,69.0,0.0,0.0,155.0,115.0,1.0,1.0,4.0,1.0,,12.0,,0.0,5.0,5.0,5.0,10.0,16.0,7.0,18.0,5.0,14.0,0.0,0.0,0.0,2.0,100.0,60.0,1.0,0.0,331102.0,64004.0,20500.0,73344.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
397,111976268,,35000.0,35000.0,35000.0, 36 months,  9.93%,1128.21,B,B2,Software Developer,2 years,RENT,124000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111976268,,credit_card,Credit card refinancing,786xx,TX,19.84,0.0,Jul-1994,715.0,719.0,0.0,,,11.0,0.0,71087.0,70%,25.0,w,30739.0,30739.0,5592.78,5592.78,4261.0,1331.78,0.0,0.0,0.0,Dec-2017,1128.21,Jan-2018,Dec-2017,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,73145.0,0.0,1.0,0.0,0.0,30.0,2058.0,14.0,0.0,0.0,14043.0,70.0,100901.0,0.0,0.0,0.0,0.0,6649.0,10656.0,74.0,0.0,0.0,158.0,275.0,17.0,17.0,2.0,46.0,,21.0,,0.0,9.0,10.0,14.0,14.0,5.0,10.0,19.0,9.0,11.0,,0.0,0.0,0.0,100.0,33.3,0.0,0.0,115724.0,73145.0,95900.0,14823.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
398,111495858,,7000.0,7000.0,7000.0, 36 months,  7.07%,216.37,A,A2,Bartender,7 years,RENT,105000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111495858,,debt_consolidation,Debt consolidation,114xx,NY,9.48,0.0,Nov-2010,765.0,769.0,0.0,,,9.0,0.0,10653.0,22.9%,17.0,w,6113.98,6113.98,1074.98,1074.98,886.02,188.96,0.0,0.0,0.0,Dec-2017,216.37,Jan-2018,Dec-2017,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,19925.0,0.0,1.0,0.0,1.0,14.0,9272.0,61.0,0.0,1.0,7328.0,32.0,46500.0,1.0,0.0,0.0,2.0,2214.0,34847.0,23.4,0.0,0.0,61.0,79.0,18.0,14.0,0.0,33.0,,14.0,,0.0,7.0,7.0,7.0,10.0,3.0,8.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,61673.0,19925.0,45500.0,15173.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
399,111986164,,6800.0,6800.0,6800.0, 36 months, 19.03%,249.37,D,D3,,,RENT,20000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111986164,,debt_consolidation,Debt consolidation,347xx,FL,32.31,0.0,Jul-1988,660.0,664.0,2.0,50.0,,18.0,0.0,14698.0,45.2%,29.0,f,5916.41,5916.41,1425.46,1425.46,883.59,541.87,0.0,0.0,0.0,Dec-2017,249.37,Jan-2018,Dec-2017,709.0,705.0,0.0,50.0,1.0,Individual,,,,0.0,0.0,15411.0,2.0,0.0,0.0,0.0,32.0,0.0,,2.0,7.0,3475.0,46.0,32500.0,1.0,0.0,2.0,7.0,856.0,4597.0,70.0,0.0,0.0,32.0,218.0,5.0,5.0,0.0,6.0,50.0,3.0,50.0,4.0,7.0,13.0,7.0,12.0,1.0,17.0,27.0,13.0,18.0,0.0,0.0,0.0,2.0,79.3,42.9,0.0,0.0,33333.0,15411.0,15300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
400,112369375,,10000.0,10000.0,10000.0, 36 months, 10.42%,324.65,B,B3,HOME HEALTH AID,8 years,RENT,70000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112369375,,debt_consolidation,Debt consolidation,112xx,NY,5.69,0.0,Dec-2010,695.0,699.0,0.0,,,10.0,0.0,9783.0,35.8%,13.0,w,8559.36,8559.36,1835.53,1835.53,1440.64,394.89,0.0,0.0,0.0,Dec-2017,370.0,Jan-2018,Dec-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,9783.0,0.0,0.0,0.0,0.0,57.0,0.0,,1.0,2.0,1812.0,36.0,27300.0,1.0,0.0,0.0,2.0,978.0,10440.0,38.2,0.0,0.0,57.0,78.0,9.0,9.0,0.0,9.0,,23.0,,0.0,6.0,9.0,7.0,7.0,2.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,1.0,100.0,28.6,0.0,0.0,27300.0,9783.0,16900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
401,112058493,,25000.0,25000.0,25000.0, 60 months, 10.42%,536.36,B,B3,Creative Manager,3 years,RENT,45000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112058493,,credit_card,Credit card refinancing,705xx,LA,29.84,0.0,Jun-2000,710.0,714.0,0.0,,,10.0,0.0,21879.0,61.5%,15.0,w,23375.65,23375.65,2645.62,2645.62,1624.35,1021.27,0.0,0.0,0.0,Dec-2017,536.36,Jan-2018,Dec-2017,809.0,805.0,0.0,,1.0,Joint App,90000.0,15.19,Source Verified,0.0,0.0,56140.0,0.0,3.0,1.0,1.0,12.0,34261.0,75.0,1.0,1.0,6024.0,69.0,35600.0,1.0,0.0,3.0,2.0,5614.0,10808.0,66.7,0.0,0.0,127.0,204.0,11.0,11.0,0.0,11.0,,2.0,,0.0,5.0,6.0,5.0,8.0,4.0,7.0,11.0,6.0,10.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,81308.0,56140.0,32500.0,45708.0,22749.0,725.0,729.0,Jun-2000,1.0,0.0,5.0,33.8,0.0,7.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
402,112152082,,25000.0,25000.0,25000.0, 60 months, 24.85%,731.59,E,E3,Supervisor ,10+ years,MORTGAGE,96000.0,Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112152082,,credit_card,Credit card refinancing,308xx,GA,16.01,0.0,Aug-2002,685.0,689.0,0.0,60.0,,17.0,0.0,24526.0,44.9%,29.0,w,0.0,0.0,27310.8677261449,27310.87,25000.0,2310.87,0.0,0.0,0.0,Nov-2017,25098.83,,Dec-2017,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,264863.0,3.0,3.0,1.0,1.0,2.0,42316.0,84.0,2.0,6.0,6899.0,64.0,54600.0,2.0,1.0,2.0,7.0,16554.0,5674.0,81.2,0.0,0.0,135.0,129.0,1.0,1.0,3.0,1.0,60.0,2.0,60.0,0.0,7.0,7.0,7.0,9.0,9.0,12.0,17.0,7.0,17.0,0.0,0.0,0.0,3.0,96.6,85.7,0.0,0.0,351970.0,66842.0,30200.0,50370.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
403,112436254,,3000.0,3000.0,3000.0, 36 months, 13.59%,101.94,C,C2,production,2 years,RENT,40000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112436254,,debt_consolidation,Debt consolidation,750xx,TX,17.43,2.0,Oct-2012,695.0,699.0,0.0,7.0,,8.0,0.0,2324.0,10.8%,9.0,w,2652.39,2652.39,504.04,504.04,347.61,156.43,0.0,0.0,0.0,Dec-2017,101.94,Jan-2018,Dec-2017,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,25280.0,0.0,1.0,1.0,1.0,8.0,22956.0,94.0,1.0,4.0,174.0,55.0,21500.0,0.0,0.0,9.0,5.0,3611.0,4826.0,3.5,0.0,0.0,8.0,56.0,9.0,8.0,0.0,9.0,7.0,2.0,7.0,0.0,1.0,4.0,2.0,3.0,1.0,7.0,8.0,4.0,8.0,0.0,0.0,0.0,2.0,77.8,0.0,0.0,0.0,45973.0,25280.0,5000.0,24473.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
404,112437260,,11200.0,11200.0,11200.0, 60 months,  9.93%,237.59,B,B2,Financial Rep,10+ years,MORTGAGE,55000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112437260,,vacation,Vacation,932xx,CA,3.64,0.0,Aug-2002,730.0,734.0,0.0,,94.0,21.0,1.0,3923.0,7.2%,30.0,w,10401.4,10401.4,1232.5,1232.5,798.6,433.9,0.0,0.0,0.0,Dec-2017,237.59,Jan-2018,Dec-2017,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,171493.0,0.0,0.0,0.0,0.0,134.0,0.0,,3.0,6.0,1627.0,7.0,54700.0,0.0,1.0,3.0,7.0,8166.0,25373.0,6.0,0.0,0.0,149.0,178.0,10.0,7.0,2.0,10.0,,9.0,,0.0,1.0,5.0,8.0,9.0,2.0,20.0,26.0,5.0,21.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,225100.0,3923.0,27000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
405,112436232,,1200.0,1200.0,1200.0, 36 months, 23.88%,47.01,E,E2,bakery clark,10+ years,OWN,12000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112436232,,other,Other,600xx,IL,21.8,0.0,Mar-2008,710.0,714.0,1.0,,98.0,6.0,1.0,663.0,5.7%,10.0,w,1079.65,1079.65,231.07,231.07,120.35,110.72,0.0,0.0,0.0,Dec-2017,47.01,Jan-2018,Dec-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,3407.0,1.0,1.0,2.0,3.0,11.0,2744.0,25.0,1.0,1.0,0.0,15.0,11600.0,1.0,0.0,5.0,4.0,568.0,5800.0,0.0,0.0,0.0,18.0,111.0,5.0,5.0,0.0,36.0,,5.0,,0.0,0.0,1.0,2.0,4.0,3.0,5.0,7.0,1.0,6.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,22735.0,3407.0,5800.0,11135.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
406,112057185,,2100.0,2100.0,2100.0, 36 months, 13.59%,71.36,C,C2,Accountant,2 years,RENT,82500.0,Source Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112057185,,other,Other,900xx,CA,29.82,0.0,Apr-2004,725.0,729.0,0.0,,,6.0,0.0,26842.0,98%,10.0,w,0.0,0.0,2165.0083267732,2165.01,2100.0,65.01,0.0,0.0,0.0,Sep-2017,2097.61,,Sep-2017,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,81220.0,0.0,3.0,0.0,2.0,13.0,54378.0,53.0,0.0,0.0,11949.0,73.0,27400.0,1.0,1.0,0.0,2.0,13537.0,558.0,98.0,0.0,0.0,51.0,158.0,67.0,13.0,0.0,70.0,,13.0,,0.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,107199.0,81220.0,27400.0,79799.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
407,112073267,,2100.0,2100.0,2100.0, 36 months, 21.45%,79.61,D,D5,,,MORTGAGE,42000.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112073267,,debt_consolidation,Debt consolidation,537xx,WI,27.23,0.0,Dec-1979,695.0,699.0,1.0,41.0,,14.0,0.0,18237.0,72.1%,30.0,w,1881.98,1881.98,391.79,391.79,218.02,173.77,0.0,0.0,0.0,Dec-2017,79.61,Jan-2018,Dec-2017,684.0,680.0,0.0,42.0,1.0,Individual,,,,0.0,0.0,151941.0,1.0,2.0,0.0,2.0,15.0,8840.0,63.0,2.0,3.0,4472.0,69.0,25300.0,2.0,2.0,3.0,5.0,12662.0,2349.0,83.2,0.0,0.0,380.0,450.0,3.0,3.0,3.0,3.0,71.0,3.0,41.0,0.0,6.0,9.0,6.0,11.0,4.0,11.0,23.0,9.0,14.0,0.0,0.0,0.0,2.0,73.3,83.3,0.0,0.0,189500.0,27077.0,14000.0,14000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
408,112436202,,10000.0,10000.0,10000.0, 36 months, 10.42%,324.65,B,B3,Support Engineer,3 years,RENT,74500.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112436202,,major_purchase,Major purchase,330xx,FL,9.86,1.0,Nov-2005,780.0,784.0,0.0,0.0,,5.0,0.0,1631.0,16.1%,9.0,w,8118.68,8118.68,2258.78,2258.78,1881.32,377.46,0.0,0.0,0.0,Dec-2017,324.65,Jan-2018,Dec-2017,779.0,775.0,0.0,0.0,1.0,Individual,,,,1.0,0.0,69713.0,1.0,1.0,1.0,1.0,5.0,32791.0,95.0,0.0,0.0,1631.0,77.0,10100.0,2.0,0.0,4.0,1.0,17428.0,8469.0,16.1,0.0,35291.0,139.0,132.0,27.0,5.0,0.0,27.0,,5.0,,1.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,80087.0,69713.0,10100.0,34696.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
409,110996664,,32000.0,32000.0,32000.0, 60 months, 14.08%,745.92,C,C3,Customer Service Representative,< 1 year,MORTGAGE,30750.0,Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=110996664,,debt_consolidation,Debt consolidation,187xx,PA,22.56,0.0,Jun-1997,685.0,689.0,0.0,39.0,,4.0,0.0,2705.0,52%,18.0,w,29711.05,29711.05,4351.09,4351.09,2288.95,2062.14,0.0,0.0,0.0,Dec-2017,745.92,Jan-2018,Jun-2017,689.0,685.0,0.0,74.0,1.0,Joint App,94500.0,19.72,Verified,0.0,0.0,253069.0,0.0,1.0,0.0,5.0,16.0,20429.0,77.0,1.0,3.0,2238.0,73.0,5200.0,1.0,2.0,0.0,9.0,63267.0,2495.0,52.0,0.0,0.0,138.0,240.0,7.0,7.0,5.0,7.0,,14.0,,0.0,2.0,2.0,2.0,3.0,9.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,88.9,0.0,0.0,0.0,264567.0,23134.0,5200.0,26716.0,28063.0,675.0,679.0,Aug-1994,1.0,5.0,12.0,54.2,2.0,13.0,0.0,0.0,74.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
410,111789078,,34900.0,34900.0,34900.0, 36 months, 16.02%,1227.33,C,C5,Telecom Manager,10+ years,RENT,155000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111789078,,debt_consolidation,Debt consolidation,945xx,CA,26.76,0.0,Jun-2006,695.0,699.0,0.0,56.0,,18.0,0.0,22252.0,47.6%,23.0,w,30989.91,30989.91,6059.0,6059.0,3910.09,2148.91,0.0,0.0,0.0,Dec-2017,1227.33,Jan-2018,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,104229.0,1.0,5.0,2.0,4.0,10.0,81977.0,66.0,3.0,5.0,10242.0,59.0,46700.0,0.0,0.0,0.0,9.0,6131.0,5228.0,79.3,0.0,0.0,77.0,66.0,6.0,6.0,0.0,15.0,,,,0.0,4.0,6.0,4.0,4.0,9.0,13.0,13.0,6.0,18.0,0.0,0.0,0.0,5.0,95.7,50.0,0.0,0.0,171981.0,104229.0,25200.0,125281.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
411,111651894,,9500.0,9500.0,9500.0, 36 months, 11.99%,315.5,B,B5,General manager ,3 years,MORTGAGE,52800.0,Verified,Jun-2017,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=111651894,,debt_consolidation,Debt consolidation,925xx,CA,13.55,1.0,Apr-2008,700.0,704.0,2.0,17.0,,15.0,0.0,5926.0,17.1%,26.0,w,9056.64,9056.64,615.18,615.18,443.36,171.82,0.0,0.0,0.0,Sep-2017,315.5,Jan-2018,Dec-2017,504.0,500.0,0.0,,1.0,Individual,,,,0.0,0.0,389629.0,3.0,1.0,0.0,1.0,24.0,23350.0,89.0,2.0,4.0,1453.0,48.0,34700.0,1.0,0.0,5.0,7.0,25975.0,18745.0,19.5,0.0,0.0,82.0,110.0,2.0,2.0,4.0,2.0,,4.0,17.0,0.0,7.0,9.0,7.0,8.0,2.0,13.0,20.0,9.0,15.0,0.0,0.0,0.0,3.0,96.2,14.3,0.0,0.0,423403.0,29276.0,23300.0,26219.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
412,112027077,,16000.0,16000.0,16000.0, 36 months,  9.44%,512.08,B,B1,OPERATOR,4 years,MORTGAGE,56000.0,Verified,Jun-2017,Late (16-30 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=112027077,,debt_consolidation,Debt consolidation,322xx,FL,22.22,0.0,Dec-1998,695.0,699.0,0.0,,,5.0,0.0,5019.0,40.5%,15.0,w,14436.82,14436.82,2048.32,2048.32,1563.18,485.14,0.0,0.0,0.0,Nov-2017,512.08,Jan-2018,Dec-2017,709.0,705.0,0.0,,1.0,Individual,,,,0.0,104.0,133693.0,1.0,2.0,1.0,2.0,3.0,28117.0,71.0,0.0,0.0,4479.0,64.0,12400.0,0.0,5.0,0.0,2.0,26739.0,7381.0,40.5,0.0,0.0,117.0,222.0,32.0,3.0,2.0,32.0,,,,1.0,2.0,2.0,2.0,5.0,5.0,2.0,8.0,2.0,5.0,0.0,0.0,0.0,1.0,86.7,50.0,0.0,0.0,144821.0,33136.0,12400.0,39421.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
413,112152930,,15000.0,15000.0,15000.0, 36 months,  9.93%,483.52,B,B2,manager,10+ years,RENT,90000.0,Not Verified,Jun-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112152930,,home_improvement,Home improvement,945xx,CA,20.7,0.0,Nov-1979,715.0,719.0,0.0,41.0,,8.0,0.0,26146.0,22.7%,23.0,w,0.0,0.0,15144.5125944312,15144.51,15000.0,144.51,0.0,0.0,0.0,Aug-2017,15165.2,,Oct-2017,729.0,725.0,0.0,41.0,1.0,Individual,,,,0.0,0.0,40254.0,0.0,2.0,1.0,1.0,10.0,9867.0,36.0,0.0,2.0,23899.0,40.0,69900.0,1.0,0.0,1.0,4.0,5751.0,43754.0,22.7,0.0,0.0,127.0,127.0,18.0,10.0,0.0,18.0,41.0,10.0,41.0,1.0,3.0,3.0,4.0,14.0,6.0,4.0,15.0,3.0,8.0,0.0,0.0,0.0,1.0,91.3,0.0,0.0,0.0,101292.0,40254.0,69900.0,27151.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
414,110945933,,24000.0,24000.0,24000.0, 36 months, 10.42%,779.16,B,B3,Receptionist,7 years,RENT,78000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=110945933,,debt_consolidation,Debt consolidation,773xx,TX,15.32,0.0,Oct-1992,675.0,679.0,2.0,,,16.0,0.0,20409.0,64.4%,30.0,w,21096.21,21096.21,3861.07,3861.07,2903.79,957.28,0.0,0.0,0.0,Dec-2017,779.16,Jan-2018,Dec-2017,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,25603.0,1.0,3.0,1.0,3.0,8.0,5194.0,68.0,2.0,3.0,4175.0,65.0,31700.0,1.0,0.0,3.0,6.0,1600.0,5711.0,74.6,0.0,0.0,131.0,296.0,6.0,6.0,0.0,6.0,,1.0,,0.0,8.0,11.0,8.0,12.0,5.0,13.0,25.0,11.0,16.0,0.0,0.0,0.0,3.0,100.0,62.5,0.0,0.0,39400.0,25603.0,22500.0,7700.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
415,112063660,,5000.0,5000.0,5000.0, 36 months, 10.42%,162.33,B,B3,Computer Tech,10+ years,RENT,38000.0,Not Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=112063660,,credit_card,Credit card refinancing,598xx,MT,27.01,0.0,Mar-2002,700.0,704.0,1.0,,,8.0,0.0,11672.0,58.1%,14.0,w,4270.84,4270.84,953.67,953.67,729.16,224.51,0.0,0.0,0.0,Dec-2017,162.33,Jan-2018,Dec-2017,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,33249.0,0.0,2.0,1.0,1.0,10.0,20972.0,78.0,2.0,4.0,3900.0,66.0,20100.0,1.0,0.0,2.0,5.0,4156.0,3179.0,78.5,0.0,0.0,88.0,183.0,7.0,7.0,0.0,7.0,,3.0,,0.0,4.0,5.0,4.0,6.0,5.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,50600.0,33249.0,14800.0,27003.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
